date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:47:45	1426/1426	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22592-5b3432b62e2da%22	http://jellywp.com/html/sprasa-preview/css/img/stars.png	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/css/img/stars.png	(from http://jellywp.com/html/sprasa-preview/css/style.css)
01:47:46	69035/69035	---M-Z	200	added ('OK')	text/html	etag:%2210dab-5af6fc7b03d80-gzip%22	http://jellywp.com/html/sprasa-preview/index.html	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/index-2.html	(from http://jellywp.com/html/sprasa-preview/)
01:47:48	10305/10305	---M--	200	added ('OK')	image/jpeg	etag:%222841-5af5e02202140%22	http://jellywp.com/html/sprasa-preview/img/annie-spratt-fbAnIjhrOL4-unsplash-380x380.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/annie-spratt-fbAnIjhrOL4-unsplash-380x380.jpg	(from http://jellywp.com/html/sprasa-preview/)
01:47:48	11663/11663	---M--	200	added ('OK')	image/jpeg	etag:%222d8f-5af5e052a5400%22	http://jellywp.com/html/sprasa-preview/img/irene-kredenets-maO-qIKLqi8-unsplash-1-380x380.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/irene-kredenets-maO-qIKLqi8-unsplash-1-380x380.jpg	(from http://jellywp.com/html/sprasa-preview/)
01:47:56	34119/34119	---M--	200	added ('OK')	image/jpeg	etag:%228547-5af5e04733900%22	http://jellywp.com/html/sprasa-preview/img/andrea-davis-2pJoyAPvetk-unsplash-500x360.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/andrea-davis-2pJoyAPvetk-unsplash-500x360.jpg	(from http://jellywp.com/html/sprasa-preview/post-layout-2.html)
01:48:02	104141/104141	---M--	200	added ('OK')	image/jpeg	etag:%22196cd-5af5e052a5400%22	http://jellywp.com/html/sprasa-preview/img/markus-spiske-exUbjEirAsY-unsplash-1920x982.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/markus-spiske-exUbjEirAsY-unsplash-1920x982.jpg	(from http://jellywp.com/html/sprasa-preview/post-layout-2.html)
01:48:04	46560/46560	---M--	200	added ('OK')	image/jpeg	etag:%22b5e0-5af5e09843840%22	http://jellywp.com/html/sprasa-preview/img/pexels-asya-cusima-3097297-500x350.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/pexels-asya-cusima-3097297-500x350.jpg	(from http://jellywp.com/html/sprasa-preview/post-layout-2.html)
01:48:06	24247/24247	---M--	200	added ('OK')	image/jpeg	etag:%225eb7-5af5e0c6fe680%22	http://jellywp.com/html/sprasa-preview/img/noah-carter-_TJ22WxXJ8U-unsplash-500x350.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/noah-carter-_TJ22WxXJ8U-unsplash-500x350.jpg	(from http://jellywp.com/html/sprasa-preview/post-layout-2.html)
01:48:11	27070/27070	---M--	200	added ('OK')	image/jpeg	etag:%2269be-5af5e08530b40%22	http://jellywp.com/html/sprasa-preview/img/adam-jaime-dmkmrNptMpw-unsplash-500x350.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/adam-jaime-dmkmrNptMpw-unsplash-500x350.jpg	(from http://jellywp.com/html/sprasa-preview/post-layout-3.html)
01:48:12	545857/545857	---M--	200	added ('OK')	image/png	etag:%2285441-5af5e03acdbc0%22	http://jellywp.com/html/sprasa-preview/img/ads.png	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/ads.png	(from http://jellywp.com/html/sprasa-preview/)
01:48:16	27725/27725	---M--	200	added ('OK')	image/jpeg	etag:%226c4d-5af5e07129c00%22	http://jellywp.com/html/sprasa-preview/img/morning-brew-OUMw43P04nc-unsplash-500x350.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/morning-brew-OUMw43P04nc-unsplash-500x350.jpg	(from http://jellywp.com/html/sprasa-preview/post-layout-3.html)
01:48:21	30802/30802	---M--	200	added ('OK')	image/jpeg	etag:%227852-5af5e078cae00%22	http://jellywp.com/html/sprasa-preview/img/taylor-friehl-OY7tJAwv6Y4-unsplash-500x360.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/taylor-friehl-OY7tJAwv6Y4-unsplash-500x360.jpg	(from http://jellywp.com/html/sprasa-preview/post-format-standard.html)
01:48:25	78323/78323	---M--	200	added ('OK')	image/jpeg	etag:%22131f3-5af5e077d6bc0%22	http://jellywp.com/html/sprasa-preview/img/jo-jo-M46Z1FXmD-c-unsplash-1000x650.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/jo-jo-M46Z1FXmD-c-unsplash-1000x650.jpg	(from http://jellywp.com/html/sprasa-preview/post-format-standard.html)
01:48:34	74253/74253	---M--	200	added ('OK')	image/jpeg	etag:%221220d-5af5e067a0580%22	http://jellywp.com/html/sprasa-preview/img/adam-jaime-dmkmrNptMpw-unsplash-1000x650.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/adam-jaime-dmkmrNptMpw-unsplash-1000x650.jpg	(from http://jellywp.com/html/sprasa-preview/post-format-gallery.html)
01:48:42	239525/239525	---M--	200	added ('OK')	image/jpeg	etag:%223a7a5-5af5e05f0b140%22	http://jellywp.com/html/sprasa-preview/img/taylor-friehl-OY7tJAwv6Y4-unsplash-1920x0.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/taylor-friehl-OY7tJAwv6Y4-unsplash-1920x0.jpg	(from http://jellywp.com/html/sprasa-preview/post-layout-3.html)
01:48:43	107982/107982	---M--	200	added ('OK')	image/jpeg	etag:%221a5ce-5af5e0b9a4700%22	http://jellywp.com/html/sprasa-preview/img/have-fun-do-good-MyhbXgx2DTk-unsplash-1000x650.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/have-fun-do-good-MyhbXgx2DTk-unsplash-1000x650.jpg	(from http://jellywp.com/html/sprasa-preview/post-format-gallery.html)
01:48:47	26284/26284	---M--	200	added ('OK')	image/jpeg	etag:%2266ac-5af5e09567180%22	http://jellywp.com/html/sprasa-preview/img/dan-smedley-TBNzDilPfzo-unsplash-500x350.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/dan-smedley-TBNzDilPfzo-unsplash-500x350.jpg	(from http://jellywp.com/html/sprasa-preview/post-format-quote.html)
01:48:49	91238/91238	---M--	200	added ('OK')	image/jpeg	etag:%2216466-5af5e05675d00%22	http://jellywp.com/html/sprasa-preview/img/daniel-korpai-L8y01mTuDZg-unsplash-1000x650.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/daniel-korpai-L8y01mTuDZg-unsplash-1000x650.jpg	(from http://jellywp.com/html/sprasa-preview/post-format-quote.html)
01:48:49	37376/37376	---M--	200	added ('OK')	image/jpeg	etag:%229200-5af5e0d270180%22	http://jellywp.com/html/sprasa-preview/img/andre-ouellet-lGUJOzDBTJk-unsplash-500x350.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/andre-ouellet-lGUJOzDBTJk-unsplash-500x350.jpg	(from http://jellywp.com/html/sprasa-preview/post-format-quote.html)
01:48:53	18728/18728	---M--	200	added ('OK')	image/jpeg	etag:%224928-5af5e04827b40%22	http://jellywp.com/html/sprasa-preview/img/andre-maliik-v5Kd6MSmzoQ-unsplash-500x360.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/andre-maliik-v5Kd6MSmzoQ-unsplash-500x360.jpg	(from http://jellywp.com/html/sprasa-preview/post-format-audio.html)
01:48:53	26962/26962	---M--	200	added ('OK')	image/jpeg	etag:%226952-5af5e0b4dfbc0%22	http://jellywp.com/html/sprasa-preview/img/pexels-daria-shevtsova-1071162-scaled-500x350.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/pexels-daria-shevtsova-1071162-scaled-500x350.jpg	(from http://jellywp.com/html/sprasa-preview/post-format-video.html)
01:48:56	56190/56190	---M--	200	added ('OK')	image/jpeg	etag:%22db7e-5af5e0c8e6b00%22	http://jellywp.com/html/sprasa-preview/img/pexels-josh-hild-2422259-500x350.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/pexels-josh-hild-2422259-500x350.jpg	(from http://jellywp.com/html/sprasa-preview/post-format-quote.html)
01:48:57	19218/19218	---M--	200	added ('OK')	image/jpeg	etag:%224b12-5af5e05f0b140%22	http://jellywp.com/html/sprasa-preview/img/markus-spiske-exUbjEirAsY-unsplash-500x360.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/markus-spiske-exUbjEirAsY-unsplash-500x360.jpg	(from http://jellywp.com/html/sprasa-preview/author.html)
01:48:59	35344/35344	---M--	200	added ('OK')	image/jpeg	etag:%228a10-5af6da7056d00%22	http://jellywp.com/html/sprasa-preview/img/pexels-broken-villages-3991602-500x350.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/pexels-broken-villages-3991602-500x350.jpg	(from http://jellywp.com/html/sprasa-preview/post-format-audio.html)
01:49:02	29350/29350	---M--	200	added ('OK')	image/jpeg	etag:%2272a6-5af5e083486c0%22	http://jellywp.com/html/sprasa-preview/img/marko-blazevic-WFLRbk562Yo-unsplash-500x350.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/marko-blazevic-WFLRbk562Yo-unsplash-500x350.jpg	(from http://jellywp.com/html/sprasa-preview/category.html)
01:49:04	28656/28656	---M--	200	added ('OK')	image/jpeg	etag:%226ff0-5af5e06988a00%22	http://jellywp.com/html/sprasa-preview/img/pexels-andrea-piacquadio-3761523-500x350.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/pexels-andrea-piacquadio-3761523-500x350.jpg	(from http://jellywp.com/html/sprasa-preview/category.html)
01:49:04	13290/13290	---M--	200	added ('OK')	image/jpeg	etag:%2233ea-5af5e074fa500%22	http://jellywp.com/html/sprasa-preview/img/christopher-rusev-dDLEvWzehac-unsplash-scaled-500x350.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/christopher-rusev-dDLEvWzehac-unsplash-scaled-500x350.jpg	(from http://jellywp.com/html/sprasa-preview/category.html)
01:49:07	69040/69040	---M--	200	added ('OK')	image/jpeg	etag:%2210db0-5af5e0cf93ac0%22	http://jellywp.com/html/sprasa-preview/img/dan-smedley-TBNzDilPfzo-unsplash-1000x650.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/dan-smedley-TBNzDilPfzo-unsplash-1000x650.jpg	(from http://jellywp.com/html/sprasa-preview/category.html)
01:49:07	20077/20077	---M--	200	added ('OK')	image/jpeg	etag:%224e6d-5af5e064c3ec0%22	http://jellywp.com/html/sprasa-preview/img/pexels-tracy-le-blanc-607812-500x350.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/pexels-tracy-le-blanc-607812-500x350.jpg	(from http://jellywp.com/html/sprasa-preview/category.html)
01:49:09	27061/27061	---M--	200	added ('OK')	image/jpeg	etag:%2269b5-5af5e0454b480%22	http://jellywp.com/html/sprasa-preview/img/pexels-gustavo-fring-4254145-500x350.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/pexels-gustavo-fring-4254145-500x350.jpg	(from http://jellywp.com/html/sprasa-preview/category.html)
01:49:11	23442/23442	---M--	200	added ('OK')	image/jpeg	etag:%225b92-5af5e0b5d3e00%22	http://jellywp.com/html/sprasa-preview/img/pexels-unviajesinmaleta-3404200-500x350.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/pexels-unviajesinmaleta-3404200-500x350.jpg	(from http://jellywp.com/html/sprasa-preview/category.html)
01:49:12	30164/30164	---M--	200	added ('OK')	image/jpeg	etag:%2275d4-5af5e0cbc31c0%22	http://jellywp.com/html/sprasa-preview/img/pexels-suzy-hazelwood-2072867-500x350.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/pexels-suzy-hazelwood-2072867-500x350.jpg	(from http://jellywp.com/html/sprasa-preview/category.html)
01:49:15	18686/18686	---M--	200	added ('OK')	image/jpeg	etag:%2248fe-5af6da78ec140%22	http://jellywp.com/html/sprasa-preview/img/pexels-ichad-windhiagiri-3993407-scaled-500x350.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/pexels-ichad-windhiagiri-3993407-scaled-500x350.jpg	(from http://jellywp.com/html/sprasa-preview/inspiration.html)
01:49:16	29953/29953	---M--	200	added ('OK')	image/jpeg	etag:%227501-5af6da6c86400%22	http://jellywp.com/html/sprasa-preview/img/person-taking-photo-of-bowl-of-vegetables-1580470-500x350.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/person-taking-photo-of-bowl-of-vegetables-1580470-500x350.jpg	(from http://jellywp.com/html/sprasa-preview/inspiration.html)
01:49:18	588884/588884	---M--	200	added ('OK')	image/jpeg	etag:%228fc54-5af9363cd3740%22	http://jellywp.com/html/sprasa-preview/img/soundtrap-r4WnfCSyhxM-unsplash.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/soundtrap-r4WnfCSyhxM-unsplash.jpg	(from http://jellywp.com/html/sprasa-preview/post-layout-2.html)
01:49:18	64560/64560	---M--	200	added ('OK')	image/jpeg	etag:%22fc30-5af6da5b5bb80%22	http://jellywp.com/html/sprasa-preview/img/andre-maliik-v5Kd6MSmzoQ-unsplash-scaled-1000x650.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/andre-maliik-v5Kd6MSmzoQ-unsplash-scaled-1000x650.jpg	(from http://jellywp.com/html/sprasa-preview/inspiration.html)
01:49:19	26616/26616	---M--	200	added ('OK')	image/jpeg	etag:%2267f8-5af6da7f99100%22	http://jellywp.com/html/sprasa-preview/img/taylor-simpson-GxDo5JXcErw-unsplash-500x350.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/taylor-simpson-GxDo5JXcErw-unsplash-500x350.jpg	(from http://jellywp.com/html/sprasa-preview/inspiration.html)
01:49:22	20497/20497	---M--	200	added ('OK')	image/jpeg	etag:%225011-5af6da5c4fdc0%22	http://jellywp.com/html/sprasa-preview/img/ben-o-sullivan-GNp7ng0lR-8-unsplash-scaled-500x340.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/ben-o-sullivan-GNp7ng0lR-8-unsplash-scaled-500x340.jpg	(from http://jellywp.com/html/sprasa-preview/business.html)
01:49:23	33117/33117	---M--	200	added ('OK')	image/jpeg	etag:%22815d-5af6da578b280%22	http://jellywp.com/html/sprasa-preview/img/amin-hasani-hz7ryGL6oug-unsplash-500x328.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/amin-hasani-hz7ryGL6oug-unsplash-500x328.jpg	(from http://jellywp.com/html/sprasa-preview/business.html)
01:49:23	24253/24253	---M--	200	added ('OK')	image/jpeg	etag:%225ebd-5af6da68b5b00%22	http://jellywp.com/html/sprasa-preview/img/laura-chouette-IbsP3KmoWa4-unsplash-500x360.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/laura-chouette-IbsP3KmoWa4-unsplash-500x360.jpg	(from http://jellywp.com/html/sprasa-preview/business.html)
01:49:24	32625/32625	---M--	200	added ('OK')	image/jpeg	etag:%227f71-5af6da6e6e880%22	http://jellywp.com/html/sprasa-preview/img/pexels-bella-zhong-2731977-500x340.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/pexels-bella-zhong-2731977-500x340.jpg	(from http://jellywp.com/html/sprasa-preview/business.html)
01:49:24	40625/40625	---M-Z	200	added ('OK')	text/html	etag:%229eb1-5af6fc82a4f80-gzip%22	http://jellywp.com/html/sprasa-preview/shop-single.html	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/shop-single.html	(from http://jellywp.com/html/sprasa-preview/shop.html)
01:49:27	30593/30593	---M--	200	added ('OK')	image/jpeg	etag:%227781-5af6da66cd680%22	http://jellywp.com/html/sprasa-preview/img/klara-kulikova-f2d9xY93ym0-unsplash-500x350.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/klara-kulikova-f2d9xY93ym0-unsplash-500x350.jpg	(from http://jellywp.com/html/sprasa-preview/business.html)
01:49:27	42415/42415	---M-Z	200	added ('OK')	text/html	etag:%22a5af-5af6fc82a4f80-gzip%22	http://jellywp.com/html/sprasa-preview/shop.html?add-to-cart=47	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/shop1e32.html	(from http://jellywp.com/html/sprasa-preview/shop.html)
01:49:28	15666/15666	---M--	200	added ('OK')	image/jpeg	etag:%223d32-5af5e075ee740%22	http://jellywp.com/html/sprasa-preview/img/insung-yoon-w2JtIQQXoRU-unsplash-380x380.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/insung-yoon-w2JtIQQXoRU-unsplash-380x380.jpg	(from http://jellywp.com/html/sprasa-preview/shop.html)
01:49:28	25830/25830	---M--	200	added ('OK')	image/jpeg	etag:%2264e6-5af5e0b2f7740%22	http://jellywp.com/html/sprasa-preview/img/taylor-friehl-VwzvLjsiPb4-unsplash-500x360.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/taylor-friehl-VwzvLjsiPb4-unsplash-500x360.jpg	(from http://jellywp.com/html/sprasa-preview/)
01:49:28	42415/42415	---M-Z	200	added ('OK')	text/html	etag:%22a5af-5af6fc82a4f80-gzip%22	http://jellywp.com/html/sprasa-preview/shop.html?add-to-cart=50	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/shop5412.html	(from http://jellywp.com/html/sprasa-preview/shop.html)
01:49:29	42415/42415	---M-Z	200	added ('OK')	text/html	etag:%22a5af-5af6fc82a4f80-gzip%22	http://jellywp.com/html/sprasa-preview/shop.html?add-to-cart=34	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/shop7e21.html	(from http://jellywp.com/html/sprasa-preview/shop.html)
01:49:29	15706/15706	---M--	200	added ('OK')	image/jpeg	etag:%223d5a-5af5e04b04200%22	http://jellywp.com/html/sprasa-preview/img/jude-beck-vEtUNxTes90-unsplash-380x380.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/jude-beck-vEtUNxTes90-unsplash-380x380.jpg	(from http://jellywp.com/html/sprasa-preview/shop.html)
01:49:29	44529/44529	---M--	200	added ('OK')	image/jpeg	etag:%22adf1-5af6da8181580%22	http://jellywp.com/html/sprasa-preview/img/william-recinos-qtYhAQnIwSE-unsplash-500x350.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/william-recinos-qtYhAQnIwSE-unsplash-500x350.jpg	(from http://jellywp.com/html/sprasa-preview/business.html)
01:49:30	42415/42415	---M-Z	200	added ('OK')	text/html	etag:%22a5af-5af6fc82a4f80-gzip%22	http://jellywp.com/html/sprasa-preview/shop.html?add-to-cart=76	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/shop499f.html	(from http://jellywp.com/html/sprasa-preview/shop.html)
01:49:30	15444/15444	---M--	200	added ('OK')	image/jpeg	etag:%223c54-5af5e074062c0%22	http://jellywp.com/html/sprasa-preview/img/pexels-melvin-buezo-2529148-380x380.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/pexels-melvin-buezo-2529148-380x380.jpg	(from http://jellywp.com/html/sprasa-preview/shop.html)
01:49:30	42415/42415	---M-Z	200	added ('OK')	text/html	etag:%22a5af-5af6fc82a4f80-gzip%22	http://jellywp.com/html/sprasa-preview/shop.html?add-to-cart=73	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/shop18c1.html	(from http://jellywp.com/html/sprasa-preview/shop.html)
01:49:31	9600/9600	---M--	200	added ('OK')	image/jpeg	etag:%222580-5af5e04cec680%22	http://jellywp.com/html/sprasa-preview/img/imani-bahati-LxVxPA1LOVM-unsplash-380x380.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/imani-bahati-LxVxPA1LOVM-unsplash-380x380.jpg	(from http://jellywp.com/html/sprasa-preview/shop.html)
01:49:31	42415/42415	---M-Z	200	added ('OK')	text/html	etag:%22a5af-5af6fc82a4f80-gzip%22	http://jellywp.com/html/sprasa-preview/shop.html?add-to-cart=99	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/shop7fd8.html	(from http://jellywp.com/html/sprasa-preview/shop.html)
01:49:32	15023/15023	---M--	200	added ('OK')	image/jpeg	etag:%223aaf-5af5e0aa62300%22	http://jellywp.com/html/sprasa-preview/img/byork-azsIrEsOvJY-unsplash-380x380.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/byork-azsIrEsOvJY-unsplash-380x380.jpg	(from http://jellywp.com/html/sprasa-preview/shop.html)
01:49:32	11396/11396	---M--	200	added ('OK')	image/jpeg	etag:%222c84-5af5e0417ab80%22	http://jellywp.com/html/sprasa-preview/img/pexels-hormel-2762247-380x380.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/pexels-hormel-2762247-380x380.jpg	(from http://jellywp.com/html/sprasa-preview/shop.html)
01:49:32	42415/42415	---M-Z	200	added ('OK')	text/html	etag:%22a5af-5af6fc82a4f80-gzip%22	http://jellywp.com/html/sprasa-preview/shop.html?add-to-cart=67	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/shop1950.html	(from http://jellywp.com/html/sprasa-preview/shop.html)
01:49:33	42415/42415	---M-Z	200	added ('OK')	text/html	etag:%22a5af-5af6fc82a4f80-gzip%22	http://jellywp.com/html/sprasa-preview/shop.html?add-to-cart=15	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/shopbd81.html	(from http://jellywp.com/html/sprasa-preview/shop.html)
01:49:34	42415/42415	---M-Z	200	added ('OK')	text/html	etag:%22a5af-5af6fc82a4f80-gzip%22	http://jellywp.com/html/sprasa-preview/shop.html?add-to-cart=96	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/shop92a5.html	(from http://jellywp.com/html/sprasa-preview/shop.html)
01:49:34	32855/32855	---M-Z	200	added ('OK')	text/html	etag:%228057-5af6fc7a0fb40-gzip%22	http://jellywp.com/html/sprasa-preview/cart.html?add-to-cart=37	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/cartf4c6.html	(from http://jellywp.com/html/sprasa-preview/cart.html)
01:49:35	2976/2976	---M--	200	added ('OK')	image/jpeg	etag:%22ba0-5af5e064c3ec0%22	http://jellywp.com/html/sprasa-preview/img/andre-maliik-v5Kd6MSmzoQ-unsplash-scaled-120x120.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/andre-maliik-v5Kd6MSmzoQ-unsplash-scaled-120x120.jpg	(from http://jellywp.com/html/sprasa-preview/)
01:49:35	4605/4605	---M--	200	added ('OK')	image/jpeg	etag:%2211fd-5af5e0a96e0c0%22	http://jellywp.com/html/sprasa-preview/img/adam-jaime-dmkmrNptMpw-unsplash-120x120.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/adam-jaime-dmkmrNptMpw-unsplash-120x120.jpg	(from http://jellywp.com/html/sprasa-preview/)
01:49:38	28415/28415	---M--	200	added ('OK')	image/jpeg	etag:%226eff-5af6da7db0c80%22	http://jellywp.com/html/sprasa-preview/img/taylor-friehl-yqMPFPj-BWA-unsplash-500x350.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/taylor-friehl-yqMPFPj-BWA-unsplash-500x350.jpg	(from http://jellywp.com/html/sprasa-preview/)
01:49:39	30872/30872	---M--	200	added ('OK')	image/jpeg	etag:%227898-5af5e0b3eb980%22	http://jellywp.com/html/sprasa-preview/img/brooke-cagle-WHWYBmtn3_0-unsplash-500x350.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/brooke-cagle-WHWYBmtn3_0-unsplash-500x350.jpg	(from http://jellywp.com/html/sprasa-preview/)
01:49:42	1426/1426	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22592-5b3432b62e2da%22	http://jellywp.com/html/sprasa-preview/images/icons/credit-cards/laser.svg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/images/icons/credit-cards/laser.svg	(from http://jellywp.com/html/sprasa-preview/css/style.css)
01:49:43	43966/43966	---M-Z	200	added ('OK')	text/html	etag:%22abbe-5af6fc7fc88c0-gzip%22	http://jellywp.com/html/sprasa-preview/post-layout-1.html	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/post-layout-1.html	(from http://jellywp.com/html/sprasa-preview/)
01:49:45	29348/29348	---M--	200	added ('OK')	application/font-woff	etag:%2272a4-5af6fc9a7c7c0%22	http://jellywp.com/html/sprasa-preview/css/fonts/jl_font.woff?g2i4p6	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/css/fonts/jl_font678a.woff	(from http://jellywp.com/html/sprasa-preview/css/style.css)
01:49:47	77377/77377	---M--	200	added ('OK')	image/jpeg	etag:%2212e41-5af5e07ab3280%22	http://jellywp.com/html/sprasa-preview/img/freestocks-BIrCeCTdGAY-unsplash-1000x650.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/freestocks-BIrCeCTdGAY-unsplash-1000x650.jpg	(from http://jellywp.com/html/sprasa-preview/)
01:49:50	102661/102661	---M--	200	added ('OK')	image/jpeg	etag:%2219105-5af5e070359c0%22	http://jellywp.com/html/sprasa-preview/img/andre-ouellet-lGUJOzDBTJk-unsplash-1000x650.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/andre-ouellet-lGUJOzDBTJk-unsplash-1000x650.jpg	(from http://jellywp.com/html/sprasa-preview/)
01:49:51	40625/40625	---M-Z	200	added ('OK')	text/html	etag:%229eb1-5af6fc82a4f80-gzip%22	http://jellywp.com/html/sprasa-preview/shop-single.html?add-to-cart=73	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/shop-single18c1.html	(from http://jellywp.com/html/sprasa-preview/shop-single.html)
01:49:53	10120/10120	---M--	200	added ('OK')	image/jpeg	etag:%222788-5af5e05675d00%22	http://jellywp.com/html/sprasa-preview/img/phaedra-botanicals-ga-OGEV0Uag-unsplash-380x380.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/phaedra-botanicals-ga-OGEV0Uag-unsplash-380x380.jpg	(from http://jellywp.com/html/sprasa-preview/shop-single.html)
01:49:54	40625/40625	---M-Z	200	added ('OK')	text/html	etag:%229eb1-5af6fc82a4f80-gzip%22	http://jellywp.com/html/sprasa-preview/shop-single.html?add-to-cart=79	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/shop-single70f8.html	(from http://jellywp.com/html/sprasa-preview/shop-single.html)
